20.055,3.23759,29
20.055,3.10193,32
20.07,3.28254,30
20.315,3.16161,31
19.95,3.03439,27
20.1,2.95127,27
20.02,3.11923,28
20.335,3.08752,30
20.25,3.0639,29
20.75,3.06227,30
20.9,2.97153,29
20.85,2.64528,27
20.65,2.81203,29
20.91,2.58494,29
21.045,2.77902,29
21.13,2.85186,27
21.24,2.82531,28
21.5,2.75681,28
21.71,2.90618,29
22.095,2.65631,28
22.29,2.94549,29
22.175,2.79721,28
22.25,2.718,31
22.505,2.71661,30
22.83,2.96666,31
23.475,3.04785,33
23.67,2.93276,31
23.78,2.98188,31
23.765,2.87224,31
24.025,2.9554,32
24.275,3.03634,32
24.5,2.92575,32
24.85,2.91333,31
25.02,2.6229,32
25.06,2.56835,31
25.555,2.44274,31
25.805,2.72525,33
25.79,2.5624,33
25.835,2.83862,35
26.46,2.58813,32
26.735,2.52483,33
27.045,2.31149,32
27.365,2.36892,35
27.83,2.49421,35
28.28,2.37941,35
28.685,2.33576,34
29.325,2.22247,35
29.76,2.26327,35
30.44,2.1625,35
31.45,2.09702,37
33.265,1.73919,38
35.615,1.89388,39
38.225,1.35808,39
38.925,0.399218,39
38.95,0.327872,39
38.915,0.384415,39
38.895,0.440426,39
38.915,0.397209,39
38.955,0.270139,40
