20.0186,3.15425,28.54
26.0667,2.91368,30.99
29.6901,1.98079,32.66
31.8124,1.26792,33.78
33.156,0.877237,34.63
34.0578,0.722436,35.22
34.7065,0.605816,35.78
35.2196,0.552617,36.13
35.6569,0.527705,36.46
36.0507,0.512321,36.74
36.398,0.492348,37.08
36.669,0.486851,37.44
36.8932,0.528157,37.65
37.1862,0.479595,37.83
37.3783,0.463524,38.07
37.5666,0.489855,38.23
37.7605,0.46152,38.5
37.8307,0.434115,38.62
37.8774,0.446459,38.75
37.9048,0.439785,38.92
37.9731,0.452979,38.95
38.0513,0.422898,39.03
38.06,0.407242,39.09
38.0956,0.430097,39.21
38.1136,0.41258,39.23
38.2041,0.417793,39.31
38.2467,0.399455,39.32
38.2901,0.414631,39.36
38.2801,0.406464,39.42
38.2429,0.425502,39.45
38.3064,0.420466,39.53
38.2658,0.431596,39.55
38.3543,0.421455,39.61
38.4605,0.430523,39.69
38.4787,0.438652,39.69
38.5193,0.447343,39.71
38.5441,0.406691,39.76
38.5133,0.384797,39.83
38.6133,0.454306,39.87
38.6727,0.455065,39.87
38.7059,0.422236,39.89
38.754,0.400096,39.9
38.7767,0.445722,39.92
38.7771,0.352448,39.93
38.8086,0.41138,39.95
38.886,0.4665,39.96
38.9038,0.40333,39.96
38.8975,0.433042,39.96
38.9062,0.412168,39.96
38.935,0.302993,39.97
38.9417,0.317725,39.98
38.92,0.40438,39.99
38.895,0.503959,39.99
38.895,0.462574,40
